SourateID,Sourate,VerseID,Verse
26,WOYKAT YA,117,"Mu ne : " Yaw sama Boroom, samaw nit weddi nañu, jàppe ma fenkat."
26,WOYKAT YA,118,"Àtteel sama digganteek ñoom ba mu ne làññ : te nga musal maak ñi ma àndal te ñu bokk ca ña gëm "."
26,WOYKAT YA,119,"ñu daldi koy musal mook ña mu àndaloon ci gaal ga mu duyyoon ba mu fees."
26,WOYKAT YA,120,"Ginnaaw ba, ñu labal ña ca des."
26,WOYKAT YA,121,"Ay kéemaana nga ci biir loolu. Te taxut woon la ëpp ci ñoom gëm."
26,WOYKAT YA,122,"Te sa Boorm, Mooy boroom kàttan, di Jaglewaakoon."
26,WOYKAT YA,123,"Waa xaad, weddi woon nañu Yonent ya, jàppe leen ay fenkat."
26,WOYKAT YA,124,"Ba leen seen mbokk ma uxuud waxee ne : " Ndax dangeen dul ragal Yàlla ? ""
26,WOYKAT YA,125,"Man dey, ab Yonent laa bu wóor,"
26,WOYKAT YA,108,"Ragal-leen Yàlla te topp ma."
26,WOYKAT YA,127,"Duma leen ca laaj genn pey ; samag pey Boroom àddina see ko warlu."
26,WOYKAT YA,128,"Ndax dangeen di tabax ci kaw wépp tundu ab jàjj ngir caaxaan ?"
26,WOYKAT YA,129,"Ngeen di liggéeyi njéndi mel ni dangeen fiy béel ?"
26,WOYKAT YA,130,"Te saa su ngeen songee mu jéggi dayo."
26,WOYKAT YA,108,"Ragal-leen Yàlla te topp ma."
26,WOYKAT YA,132,"Ragal-leen Yàlla mi leen kàttanal ba ngeen mëna jëf,"
26,WOYKAT YA,133,"Moo leen may alal aki doom,"
26,WOYKAT YA,134,"ak tooli dër aki dex."
26,WOYKAT YA,135,"Man dey, ragal naa ci yéen mbugalum Bis bu màgg."
26,WOYKAT YA,136,"Ñu tontu wax ne : " Nga di ñu waar ak nga ñàkk ñoo wara yem ci ñun képp !"
26,WOYKAT YA,137,"Lii daal du lenn ludul jikkoy mag ñu jëkk ña :"
26,WOYKAT YA,138,"ñun daal, kenn duñu mbugal "."
26,WOYKAT YA,139,"Ñu weddi ko. ñu daldi leen mbugal. Te ca biir, ay kéemaana nga ca ! Te taxul la ëpp ca ñoom gëm."
26,WOYKAT YA,140,"Te sa Boroom, moo di Boroom kàttan, di Jaglewaakoon."
26,WOYKAT YA,141,"Waa Samuuda, weddi woon nañu Yonent ya."
26,WOYKAT YA,142,"Ba leen seen mbokk Saalixu waxee ne : " Moo ndax dungeen ragal Yàlla ? ""
26,WOYKAT YA,143,"Man mii dey, ab Yonent laa ci yéen bu wóor."
26,WOYKAT YA,144,"Ragal-leen Yàlla te topp ma [samay ndigal]."
26,WOYKAT YA,145,"Te duma leen ca laaj genn pey, samag pey Boroom àddina see ko warlu."
26,WOYKAT YA,146,"Ndax jàpp ngeen ne dañu leen di bàyyi nii rekk ngeen ne fayax ?"
26,WOYKAT YA,147,"Ci biir tooli dër yeek dex yi,"
26,WOYKAT YA,148,"ak mbey yi, ak tànd arma yii neex loola reesal ?"
26,WOYKAT YA,149,"Ngeen di yett ay kër ci tundu doj yi te njaxlaf lool ?"
26,WOYKAT YA,150,"Mu ne ragal-leen Yàlla waay te topp samay ndigal."
26,WOYKAT YA,151,"Te buleen topp mukk nag ndigalul ñiy sànkaate [xaaxaabal],"
26,WOYKAT YA,152,"ñiy yàq rekk ci suuf si te duñu defar "."
26,WOYKAT YA,153,"Ñu ne ko : " Yaw daal, ab njibar moo la ŋëb."
26,WOYKAT YA,154,"Yaw daal, doo kenn kudul nit ni ñun. Indil kaawtéef ndegam li ngay wax dëgg la "."
26,WOYKAT YA,155,"Saalixu neleen : " Lii giléem gu jigéen la [naaga] : amna bis bu muy naan, yéen it am ngeen seen bis."
26,WOYKAT YA,156,"Buleen ko def mukk lu bon, [su ngeen ko ko defee], di ngeen yendu bisub mbugal mu tar "."
26,WOYKAT YA,157,"Ñu rey ko, daldi koy rëccu !"
26,WOYKAT YA,158,"Mbugal ma dal leen. Ci biir loolu ay kéemaana nga ca. Te taxul li ëpp ci ñoom gëm."
26,WOYKAT YA,159,"Te sa Boroom, moo Boroom kàtta, di Jaglewaakoon bi."
26,WOYKAT YA,160,"Nitu Lóot weddi woon nañu Yonent ya,"
26,WOYKAT YA,161,"ba leen seen mbokk ma Lóot waxee ne : " Moo ndax dungeen ragal Yàlla ?"
26,WOYKAT YA,143,"Man mii dey, ab Yonent laa ci yéen bu wóor."
26,WOYKAT YA,108,"Ragal-leen Yàlla te topp ma."
26,WOYKAT YA,164,"Laajuma leen ci genn pey ; samag pey, Boroom àddina see ko warlu."
26,WOYKAT YA,165,"Yéen góor ñi, moo ndax dangeen di sàkku bànneexu séy ci góoru àddina sii [Ngóor - jigéen]?"
26,WOYKAT YA,166,"Ne fa ñukk seen jabar ya leen Yàlla sàkkal ? Waajii ! Yéen ay jalgatikat ngeen de "."
26,WOYKAT YA,167,"Ñu ne ko : " Yaw Lóot, boo bàyyiwul lii ngay wax, danañu la génne "."
26,WOYKAT YA,168,"Lóot neleen : " Seen jëf jii, lenn rekk laa ciy wax."
26,WOYKAT YA,169,"Yaw sama Boroom, yal na nga musal maak saag njaboot ci lii ñuy def "."
26,WOYKAT YA,170,"[ñun Yàlla] ñu daldi koy musal mook njabootam gépp,"
26,WOYKAT YA,171,"ba mu des menn màggat mu àndoon ca mbokk ga."
26,WOYKAT YA,172,"Topp [ñun Yàlla] ñu faagaagal ña des ;"
26,WOYKAT YA,173,"ñu sottil leen taw waame (doj). Ndaw taw bu bon ca ña mu dal !"
26,WOYKAT YA,174,"Ay kéemaana ngi ci biir loolu. Te taxul ña ëppoon ca ñoom gëm."
26,WOYKAT YA,175,"Sa Boroom, Mooy Boroom kàttan, di Jaglewaakoon ba [yërmaandeem]."
26,WOYKAT YA,176,"Waa Aykata weddi woon nañu Yonent ya."
26,WOYKAT YA,177,"Ba leen seen mbokk ma Suxaybu waxee ne : " Moo ndax dungeen ragal Yàlla "."
26,WOYKAT YA,143,"Man mii dey, ab Yonent laa ci yéen bu wóor."
26,WOYKAT YA,179,"Ragal-leen Yàlla te topp ma [samay ndigal],"
26,WOYKAT YA,180,"te duma leen ci laaj genn pey ; samag pey [Yàlla] Boroom àddina see ko warlu."
26,WOYKAT YA,181,"Nangeen di matal nattukaay yi, te buleen cay naxaate."
26,WOYKAT YA,182,"bu ngeen dee màndaxe [peese], nay mat sëkk."
26,WOYKAT YA,183,"Buleen di ñormati ca yëfi nit ña [wattu ko] ; buleen di lawal asaru ci suuf si."
26,WOYKAT YA,184,"Nangeen ragal Yàlla mi leen sàkk, mook maas ya leen jiitu woon "."
26,WOYKAT YA,185,"Ñu ne ko : " Yaw daal ag njibar moo la ŋëb ;"
26,WOYKAT YA,186,"Te doo kenn kudul nit ni ñun ; ñun sax foog nañu ne ci fenkat yi nga bokk."
26,WOYKAT YA,187,"Waay-waay li nga ne su dee dëgg, rotalal ci suñu kaw ay dogiiti asamaan si ! ""
26,WOYKAT YA,188,"Suxaybu neleen : " Sama Borooma gëna xam li ngeen di def "."
26,WOYKAT YA,189,"Ñu weddi ko. Mbug alum niir wa dal ca seen kaw. Doon mbugalum bis bu màgg."
26,WOYKAT YA,174,"Ay kéemaana ngi ci biir loolu. Te taxul ña ëppoon ca ñoom gëm."
26,WOYKAT YA,191,"Te sa Boroom, Mooy Boroom kàttan, di Jaglewaakoon ba [yërmaandeem]."
26,WOYKAT YA,192,"[Alxuraan jii], ci lu bir, wàcceg Boroom àddina si la,"
26,WOYKAT YA,193,"Ruu gu wóor ga [Jibriil] moo ko wàccaale"
26,WOYKAT YA,194,"def ko ci sa biir xol [yaw Muxammad] ngir nga bokk ca xuppekat ya,"
26,WOYKAT YA,195,"ci làmmeñu araab bu leer nàññ."
26,WOYKAT YA,196,"Te nekkoon na ca biir Téerey Yonent yu njëkk ya."
26,WOYKAT YA,197,"Ndax amuñu woon ay kéemaan yu ta xoon boroom xam-xami giir Banii-Israayiila xamoon ko ?"
26,WOYKAT YA,198,"Su ñu ko wàcce woon ci kudul ab araab,"
26,WOYKAT YA,199,"mu jàngal leen ko, du tax kon ngeen gëm ko."
26,WOYKAT YA,200,"Noonu it lañu dugalee jiixi-jaaxa ca biir xoli tooñkat yi ba gëmuñu ko ;"
26,WOYKAT YA,201,"duñu ko gëm mukk ndare ba ñu gisee mbugal mu metti ma,"
26,WOYKAT YA,202,"mu dikke leen ci mbettel te ñoom bëgguñu ko;"
26,WOYKAT YA,203,"ñuy wax naan : " Ndax deesu yeexe suñuy mbir ? ""
26,WOYKAT YA,204,"Ndax dañoo yàkkamti Suñu mbugal ?"
26,WOYKAT YA,205,"Xanaa gisuloo ne bàyyi woon Nañu leen ay ati at ñuy xaab-xaabi,"
26,WOYKAT YA,206,"tey jii nag lañu leen doon dig agsi na,"
26,WOYKAT YA,207,"lañu bànneexu woon jariñatuleen dara."
26,WOYKAT YA,208,"Amul benn dëkk bu ñu mësa alagu nitam te yónneewunu fa woon ay xuppekat,"
26,WOYKAT YA,209,"di fàttali rekk, tooñunu kenn."
26,WOYKAT YA,210,"Alxuraan jii, séytaane yi wàccewuñu ko de :"
26,WOYKAT YA,211,"Amuñu ko, mënuñu ko."
26,WOYKAT YA,212,"Ñoom mënuñoo dégg ndigali Yàlla."
26,WOYKAT YA,213,"Bul jaamu lenn di ko booleek Yàlla, ku koy def rekk mbugal di dal ci sa kaw."
26,WOYKAT YA,214,"Nangay xupp yaw [Muxammad] nit ñi la gëna jegeñ."
26,WOYKAT YA,215,"Nangay suufeel sa bopp ci jullit ñi la topp [say ndigal]."
26,WOYKAT YA,216,"Bu ñu moyee nag, neeleen : " Samaw yoon nekkatul ci li ngeen di def "."
26,WOYKAT YA,217,"Nangay wéeru ci Yàlla Miy Boroom kàttan tey Jaglewaakoonu yërmaande,"
26,WOYKAT YA,218,"Moom mi lay gis boo taxawee,"
26,WOYKAT YA,219,"ak say jëfiin ba nga nekkee ci biir ñay sujjóot [julli]."
26,WOYKAT YA,220,"Mooy dégg, di xam."
26,WOYKAT YA,221,"Moo ndax Duma la xibaar ana kan la séytaane ya wàcce ca moom ?"
26,WOYKAT YA,222,"Danañuy wàcc ci képp kuy ab duuraakoon bu bariy bàkkaar."
26,WOYKAT YA,223,"Ñooy yàng seen nopp di déglu. Te la ëpp ci ñoom fenkat lañu."
26,WOYKAT YA,224,"Woykat ya nag, nitu mbalgas ya rekka leen di topp."
26,WOYKAT YA,225,"Xanaa gisoo ne ñoom ci xur wu nekk lañu fay wëndeelu,"
26,WOYKAT YA,226,"Te it dañuy wax lu ñu dul def ?"
26,WOYKAT YA,227,"ba mu des woykat ya gëm, te jëfu yiw tey tudd lool Yàlla, ñuy sàkku ndam ci ginnaaw bu ñu leen tooñee. Tooñkat ya xalset nañoo xam naka la ñuy mujje!"
27,XORONDOM YA,1,"Taa, Siin. Lii ay laayay Alxuraan la tey tere bu bir, leer nàññ,"
27,XORONDOM YA,2,"di njub ak mbégte ci way-gëm ñi,"
27,XORONDOM YA,3,"ñay taxawal julli tey génne asaka te wóolu ne àllaaxira am na."
27,XORONDOM YA,4,"Ña gëmul àllaaxira, taaralal Nañu leen seeni jëf, ñuy tañax-tañaxi."
27,XORONDOM YA,5,"Ñooñaay am mbugal mu tiis te ca Bis-pénc ba, ñooy ña yàqule."
27,XORONDOM YA,6,"Yaw Muxammad, Alxuraan jii ñu lay jox, ma nga bawoo ca Ku xereñ, Ku xàmme."
27,XORONDOM YA,7,"(Fàttalikul) ba Muusaa waxee njabootam neleen : " Séen naa aw safara ; xaarleen ma, danaa leen fa jëlale xibaar, walla ay xal yu ngeen jaaroo "."
27,XORONDOM YA,8,"Ba mu fa eggee, mu am lu ko woo ne ko. - barkel nañu Ki nekk ci safara si ak ñépp ñi ko wër, tudd naa sellug Yàlla miy Boroom àddina si."
27,XORONDOM YA,9," " Yaw Muusaa, yégal ne Maay Yàlla, Boroom kàttan, di Ku xereñ ki "."
27,XORONDOM YA,10,"Te : " Nanga sànni sa yet wi ". Ba mu ko gisee muy yëngantu mel ni jaan, mu tiit bëgga daw. " Éy yaw Muusaa. Bul ragal, Yonent yi duñu ragal ci sama wet."
27,XORONDOM YA,11,"ludul kuy tooñ te ginnaaw ba mu soppi ñaawtéef ak lu rafet naka Man Jéggalaakoon laa, Jaglewaakoon laa "."
27,XORONDOM YA,12,"Sóobal sa loxo ci sa mbubbu. Dana génn weex tàll - muy benn ci juróom-ñeenti kéemaan yi jëm ca Firawna aku nitam, ñoom ay saay-saay lañu woon "."
27,XORONDOM YA,13,"Ndax ba leen Suñuy laaya dikkalee, leer nàññ, dañoo wax ne : " Lii ag njibar la gu bir ! ""
27,XORONDOM YA,14,"Weddi nañu ko waaye seeni xol gëm na ko, xanaa kay rëya leen jàpp. Xoolal nag yàqkat naka la ñuy mujje."
27,XORONDOM YA,15,"Joxoon Nañu Daawuda ak Suleymaan xam-xam ; ñuy wax naan : " Xeeti cant yépp ñeel na Yàlla, Moom mi ñu gënal ci kaw nit ñu bari ñi bokkoon ci jaamam ñi gëm "."
27,XORONDOM YA,16,"Suleymaan wuutu na Daawuda, daldi ne : " Éy yéen nit ñi ! Xam naa waxi picc yi ; te am naa lu ne. Loolu mooy ngëneel lu bir."
27,XORONDOM YA,17,"Dajaleef na Suleymaan aki xaritam, cij jinne yeek nit ñi, ñu defi sàppe."
27,XORONDOM YA,18,"Ba ñu agsee ca xuru xorondom ya, mu am xurondom wu wax ne : " Éy yéen xorondom yi, dugguleen ci seeni biir kër, balaa leena Suleymaan aki xaritam di nappaaje te duñu ko sax yëg "."
27,XORONDOM YA,19,"[Suleymaan] muuñ, daldi ree ndax wax jooju, daldi wax ne : " Yaw sama Boroom, Nanga baaxe may sant ci xéewal gii Nga ma dafal maak samay waajur, te may jëf jëf ju baax Joo gërëm te Nga may ma ci Sa yërmaande ma bokk ca Sa jaam ñu yiw ña "."
27,XORONDOM YA,20,"Mu nemmiku njanaaw ya, daldi ne : " Lan moo tax gisuma Muusaa-njuburi ? Walla nekku fi ?"
27,XORONDOM YA,21,"Danaa ko mbugal mbugal mu tar ! Walla ma rendi ko ! Walla mu indil ma lay wu wér "."
27,XORONDOM YA,22,"Mu sax fa tuuti, [picc] ma dellusi ne ko : " Xam naa loo xamul te indil naa la xibaar bu wóor bu bawoo réewum Sabaa " :"
27,XORONDOM YA,23,"Fekk naa leen ñu am buur bu jigéen, amna lépp, am it gàngunaay gu rëy."
27,XORONDOM YA,24,"Fekk naa ko it mook aw nitam ñuy jaamu jant bi bàyyi Yàlla. Séytaane taaralal leen jëf jooju, wëlbati leen ñu dëddu yoonu Yàlla ba gëmuñu."
27,XORONDOM YA,25,"Moo ndax duñu jaamu Yàlla Miy génne li nëbbu ci asamaan yeek suuf si, te Moo xam li ngeen di nëbb ak li ngeen di feeñal ?"
27,XORONDOM YA,26,"[Cëy] Yàlla ! Jeneen yàlla amul ju dul Moom, Mooy boroom gàngunaay [Aras] gu màgg ga."
27,XORONDOM YA,27,"Suleymaan ne ko : " Danañu xool ndax wax nga dëgg walla dangay fen."
27,XORONDOM YA,28,"Jëlal sama bataaxal bii ; boo demee nga sànni leen ko ; te dëppal xool ba xam na ñuy def."
27,XORONDOM YA,29,"Buur ba [Balxiis] neleen : " Kilifay dëkk bi ! Man dey, sànni nañu ma bataaxal bu tedd."
27,XORONDOM YA,30,"Mi ngi bawoo ca Suleymaan : " Ci turu Yàlla la Miy Yërëmaakoon, di Jaglewaakoon,"
27,XORONDOM YA,31,"Buleen rëy-rëylu ci sama kaw te ñëwleen jébbalusi seen bopp "."
27,XORONDOM YA,32,"Buur ba ne gàngooram : " Ubbileen sama bopp ci mbir mii : masumaa dugg ci menn mbir te joxewuleen ci xalaat "."
27,XORONDOM YA,33,"Ñu ne ko : " ñun am nañu dooleek alal te yaay digle. Se etal loo ñuy digal "."
27,XORONDOM YA,34,"Buur ba neleen : " Buur yi dey, bu ñu duggee cib dëkk, yàqate ko, daldi toroxal ña fa gënoona tedd. Ñoom noonu la ñuy def."
27,XORONDOM YA,35,"Man, dama leen di yónnee alal [neexal], su ma ko defee nag xool lu ndaw ya di delloosi "."
27,XORONDOM YA,36,"[Ba ndaw ya àggee] ca Suleymaan, mu neleen : " Yéen daal dangeen may jéema gere alal ? Maa leen ko gënle fuuf. Mbaa du ! Lii doŋŋ la."
27,XORONDOM YA,37,"Dellul ca ñoom. Neleen danaa leen indil xare bu ñu dul mëna dékku. Te danaa leen fa génne toroxal leen ba ñu ne tott."
27,XORONDOM YA,38,"Suleymaan ne : " Yéen kilifa yi ! Ana kan moo may indil gàngunaayam ba la ñoo agsi di jébbalesi seen bopp ? ""
27,XORONDOM YA,39,"Mu am jinne ju ne ko : " Mën naa la koo indil bala ngaa jóge fii nga toog : Mën naa ko te wóor na "."
27,XORONDOM YA,40,"Ka ame woon xam-xamu Téere ba ne ko : " Mën naa la koo indil ba la ngaa xef ". Ba ko Suleymaan gisee ci kanamam, dafa wax ne : " Lii dey ngënéelul sama Boroom bi la. Dama ciy nattu ndax damay sant walla damay xarab képp kuy sant yaw caak, ku weddi nag, sama Boroom moom di Ku doylu, di Ku tedd "."
27,XORONDOM YA,41,"Suleymaan réerantal leen, toog na di xool ndax dana gindiku am déet."
27,XORONDOM YA,42,"Ba Balxiis agsee, ñu ne ko : " Ndax lii mooy sa toogu ba ? " Mu ne : " Mel na ni moom la de ". - [Suleymaan ne]: " Am nañu xam-xam lu ko jiitu ba tax na ñu jébbalusi "."
27,XORONDOM YA,43,"Li mu daan jaamu bàyyi Yàlla moo ko fàbbi woon, ndax dafa bokkoon ci askanu yéefër."
27,XORONDOM YA,44,"Ñu ne ko : " Dugal ci njénde li ". Ba mu ko gisee, mu njort ne am ndox la, daldi wogi yeelam. Suleymaan ne ko : " Njénde li ay weer lañu ko defare ". - Balxiis daldi ne : " Yaw Boroom bi, tooñaan naa sama bopp : Tey jii nag, jébbalu naa ànd ak Suleymaan dib jullit ngir Yàlla jiy Boroom àddina si "."
27,XORONDOM YA,45,"Yónnee woon Nañu ca Samuuda seen mbokk Saaliwu. Mu neleen : " Jaamuleen Yàlla ". Ndekete yoo dañoo séddalikoo ñaari kurél di xulloo rekk."
27,XORONDOM YA,46,"Mu neleen : " Éy samaw nit, lu tax ngeen di gëna yàkkamti lu bon ci lu baax ? Céy bu ngeen jéggalu woon Yàlla ? Kon xéy-na Mu yërëm leen."
27,XORONDOM YA,47,"Ñu ne ko : " Gaafal nañu la yaak ña nga àndal. ". Mu neleen : " Kon dey cig sànje ngeen di sax ndax li ngeen di gaafal moo nekk fa Yàlla."
27,XORONDOM YA,48,"Mu amoon kurél bu nekkoon ca dëkk ba di juróom-ñeenti nit, daan yàq rekk te daawuñu defar."
27,XORONDOM YA,49,"Ñu wax ne : " Nanu waatoo ci Yàlla rey ko mook njabootam. Bu ñu xëyee ba ñay dese mbir ma laaj ñu, ñu tontu ne : " ñun kat teewewunu woon seenug rey "."
27,XORONDOM YA,50,"Ñangay fexe am pexe, ñun it ñoo ngi fexe am pexe te ñoom yéguñu ko."
27,XORONDOM YA,51,"Xoolal naka seen pexe ya mujje woon : Dañu leena faagaagal ñook seeni xeet wépp."
27,XORONDOM YA,52,"Seen kër yaa ngi noonu gent na ngir lañu tooñoon. Ay kéemaana ngi ci loolu ngir aw nit ñuy xam."
27,XORONDOM YA,53,"Te musal Nañu ña gëmoon te ragal Yàlla."
27,XORONDOM YA,54,"[Fàttalikul] Lóot, ba mu waxee aw nitam, neleen : " Ndax dangeen di def ñaawtéef te ne ca jàkk "."
27,XORONDOM YA,55,"Ndax dangeen di gëna xemmem góor ñi bàyyi jigéen ñi ? Yéen daal aw nit ñu réer ngeen."
27,XORONDOM YA,56,"Nitam ña tontuwuñu ludul ne : " Génneleen njabootug Lóot ci seen dëkk bii ! Ndax ñoom dañuy jéema laab-laablu."
27,XORONDOM YA,57,"ñu daldi koy musal mook njabootam ga ba mu des soxnaam sa àndoon ak defkatu ñaawtéef ya ñu faagaagal."
27,XORONDOM YA,58,"Sotti Nañu ca seen kaw taw (wum doj). Ndaw taw bu bon ca ña mu dal ca seen kaw!"
27,XORONDOM YA,59,"Waxal : " Xeeti cant yépp ñeel na Yàlla te yal na jàmm wàcc ci kaw jaamam ña Mu tànn ! " Waaw! Ana lan moo gën : Yàlla walla li ngeen di bokkaale ?"
27,XORONDOM YA,60,"Ana kan moo bind [sàkk] asamaan yeek suuf si te Mu wàcceel leen am ndox mu bawoo asamaan, daldi cay saxale ay tool yu taaru yoo xam ne mënuleen ko woona saxal. Moo ndax dafa am jeneen yàlla juy ànd ak Yàlla ? [Amul], ñoom kay fu ñu toll ña ngay jéema utal Yàlla ndend."
27,XORONDOM YA,61,"Ana kan moo waajal suuf si ba mu doon dëkkuwaay, mu def ci biir ay dex ak tundi doj te def ci diggante ñaari géej yi ay téq [muy tax ndox mu neex mi ak mu xorome mi duñu jaxasoo], - Moo ndax dafa am jeneen yàlla ju ànd ak Yàlla ? Déedéet amul, waaye li ëpp ci ñoom xamuñu."
27,XORONDOM YA,62,"Ana kan mooy wuyyu boroom tiitaange saa yu Ko woowee, ana kan it mooy dindi njàqare ji, te def leen ngeen wuutu ko ci suuf si, - Moo ndax dafa am jeneen yàlla ju ànd ak Yàlla? [Déedéet amul]. Li ñuy fàttaliku moo néew doŋŋ !"
27,XORONDOM YA,63,"Ana kan moo leen di gindi ci lën dëmug jéeri jeek géej gi, tey yebal ngelaw liy bégle ci yërmaandeem [xamle taw buy bëgg sóob]. Moo ndax dafa am jeneen yàlla ju ànd ak Yàlla ? Déedéet [amul de]. Yàlla kawe na li ñu koy bokkaaleel."
27,XORONDOM YA,64,"Ana kan mooy tàmbali sosu ga, topp Mu di ko delloosi, ana kan moo leen di dundal ci la bawoo asamaan ak suuf. Moo ndax dafa am jeneen yàlla ju ànd ak Yàlla ? [Déedéet amul de]. Neeleen : " Indileen seen firnde ndegam wax ngeen dëgg ! ""
27,XORONDOM YA,65,"Neel : " Ñi nekk ci asamaan yeek suuf si, kenn xamu ci kumpa kudul Yàlla ". Te it xamuñu kañ la ñuy dekki !"
27,XORONDOM YA,66,"Seeni xam-xam soriwul ci mbiri àllaaxira. Ñoom sax dañu cay sikki-sàkka. Te ñoom sax ay gumba lañu ci mbir moomu."
27,XORONDOM YA,67,"yéefër yaa ngay wax naan : " Ndax [ginnaaw ba ñu faatoo] ba doon suuf ñook suñuy baay, danañu génnaat suuf [dekki] ?"
27,XORONDOM YA,68,"Lii daal digoon nañu ñu ko ñook suñuy baay. Lii du dara ludul léebi mag ñu jëkk ña ! "."
27,XORONDOM YA,69,"Neeleen : " Doxleen ci suuf si [wëréelu] te ngeen xool naka la tooñkat ya mujje "."
27,XORONDOM YA,70,"Bul jàq ci ñoom te seeni pexe itam bu mu la xatal."
27,XORONDOM YA,71,"Ñangay wax naan : " Dig bi moom kañ lay doon ndegam wax ngeen dëgg ? ""
27,XORONDOM YA,72,"Neel : " Amaana lii ngeen di yàkkamtee ngi ci seen kaw "."
27,XORONDOM YA,73,"Te nag sa Boroom aka bari ngëneel yu Muy jox nit ñi, waaye li ëpp ci ñoom duñu sant."
27,XORONDOM YA,74,"Te it sa Boroom xam na li ngeen rënk ci seeni dënn ak li ngeen di feeñal."
27,XORONDOM YA,75,"Te it amul lenn lu fàddu nekk ci asamaan si walla ci suuf si te dul ne nekk na ci biir ab Téere bu ñu faramfàcce."
27,XORONDOM YA,76,"Alxuraan jii dafay nettali ci giir Bani-Israayiila, li ëpp ci lañu daan juuyoo aka wuute,"
27,XORONDOM YA,77,"Te Alxuraan jooju njub la ak yërmaande ci képp ku gëm [di ab jullit]."
27,XORONDOM YA,78,"Sa Boroom dana àtte seen diggante ci àtteem yi ; Mooy Boroom kàttan ga, di Ku xam."
27,XORONDOM YA,79,"[Yaw Muxammad], nanga wé eru ci Yàlla, [te xamal it ne] yaa ngi ci dëgg gu bir."
27,XORONDOM YA,80,"Mënoo tax ku xasa dee ba noppi di dekki, mënoo tax it ab tëx dégg woote ba, saa su la wonee ginnaaw dummóoyu."
27,XORONDOM YA,81,"Mënoo gindi gumba yi ci seenug réer. Ñi lay déglu kay ñooy ña gëm Suñuy kàddu te doon ay jullit."
27,XORONDOM YA,82,"Saa su wax ja tàbbee ci seen kaw, Danañu leen génneel benn mala buy wàqanteek ñoom ne : Nit ñi gëmuñu woon Suñuy kàddu, kéemaan."
27,XORONDOM YA,83,"Bu keroogee Bis bañuy pang, ci wépp xeet ay mbooloo yu daan jàppe Suñu kàddu yii ay fen [di ko weddi], ñu def leen ñu di ay sàppe."
27,XORONDOM YA,84,"Bu ñu agsee, [Yàlla] neleen : " Waaw, yéena daan weddi Samay kàddu te xamuleen ci woon dara ? Walla lan ngeen daan def ? ""
27,XORONDOM YA,85,"Su wax ja agsee ci ñoom, seen tooñ ga dana tax duñu àddu."
27,XORONDOM YA,86,"Ndax dañoo gisul ne [Man Yàlla] maa leen defal guddi ngir ñu di ca dal-lu, def bëccëg muy yëngukaay ? Ay kéemaan nekk na ci biir loolu ngir ñi gëm."
27,XORONDOM YA,87,"Bu keroogee Bis bañuy wal buftu bi, ñi nekk ci asamaan yeek suuf si ñoom ñépp danañu tiit, kudul ku soob Yàlla ! – Ñoom ñépp danañu dikk fa Yàlla te tott."
27,XORONDOM YA,88,"Ngay gis tundi doj yi foog ni dafa taxaw benn barab, te fekk na booba ñangay daw niw niir. Loolu mooy liggéeyub Yàlla. Te Mooy Xereñaakoonub mépp mbir, te Ku deñ-kumpa la ci li ngeen di def !"
27,XORONDOM YA,89,"Moo ndax du ku indi ag yiw dana ca ame pey gu ko gën, te bu Bis-pénc baa dana mucc ci am tiit."
27,XORONDOM YA,90,"Te it képp ku indig jëf ju ñaaw dees na nargan seeni kanam ca safara. Te lañu defoon doŋŋ lañu leen di feye ""
27,XORONDOM YA,91," " [Man Muxammad] daal, digaleef na ma may jaamu Boroom dëkk bii Mu wormaal, - te Moo moom lu ne - digaleef na ma it ma bokk ca jullit ña, jébbal ko sama bopp,"
27,XORONDOM YA,92,"Ak it ma nettali Alxuraan ". Képp ku gindiku, mook boppam. Képp ku ko mëna réer, yaw neel : " Man daal damay xuppe doŋŋ "."
27,XORONDOM YA,93,"Waxal ne : " Xeeti cant yépp ñeel na Yàlla ! Danaleen won ay kéemaan, firndeem ngeen di ko xam ". Te sa Boroom sàgganewul li ñuy def."
28,NETTALI GA,1,"Taa, Siin, Miim."
28,NETTALI GA,2,"Lii mooy laayay Téere ba ñu biral."
28,NETTALI GA,3,"Danañu la nettali ci xibaari Muusaa ak Frxawna ci dëgg, muy lu ñeel aw nit ñu gëm."
28,NETTALI GA,4,"Firawna dadoon kawe-kawelu ci suuf si ; féewale waa réew ma, di jaamuloo ab kurél ci ñoom : aka réndi seeni doom yu góor, di bàyyi jigéen ña. Moom Firawna yàqkat la woon."
28,NETTALI GA,5,"ñun Yàlla nammoom Nanoo dooleel ña néewoon doole ca réew ma, ñu bëgg leena def ay njiit, def itam [ñu mujj fa],"
